time,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score,emabasis5,emabasis2,emabasis10,mom10,prediction,score,position,fees,pnl,capital,total_profit,total_loss,count_profit,count_loss
2017-01-06 10:29:00,545.646,541.704,3.734,1931.0,20.0,545.43,545.58,2000.0,2000.0,541.75,541.8,161.0,363.0,545.39,545.63,2000.0,2000.0,541.6,541.9,3969.0,815.0,14000.0,12000.0,545.353,545.743,541.314,541.975,3.904,242.771,3.888547057238367,3.8033205853896157,3.957637258934377,-0.22999999999999998,3.6440677966101642,0.23433880385556097,0.0,0.0,-2.5804999999999993,0.0,0.0,0.0,0.0,0.0
2017-01-06 10:30:00,546.069,541.933,3.832,97.0,30.0,545.93,545.98,4000.0,4000.0,542.0,542.25,41.0,41.0,545.83,546.08,2000.0,4000.0,541.9,542.3,3955.0,815.0,16000.0,24000.0,545.668,546.157,541.7,542.4,3.973,241.326,3.8812270725315985,3.8117205914485366,3.9492237075520262,0.018999999999999684,3.6333333333333298,0.23644407871740097,0.0,0.0,-2.5804999999999993,0.0,0.0,0.0,0.0,0.0
2017-01-06 10:31:00,546.316,542.58,3.755,166.0,10.0,546.08,546.33,2000.0,2000.0,542.3,542.6,41.0,781.0,546.03,546.38,4000.0,2000.0,542.25,542.65,2643.0,1017.0,70000.0,28000.0,545.969,546.396,542.03,542.754,4.205,240.487,3.8648870490956035,3.795107514846172,3.936217126884637,-0.133,3.6229508196721367,0.24590304909337904,0.0,0.0,-2.5804999999999993,0.0,0.0,0.0,0.0,0.0
2017-01-06 10:32:00,546.7,542.7,4.051,2.0,42.0,546.88,546.93,2000.0,2000.0,542.75,542.95,1.0,43.0,546.83,546.98,4000.0,10000.0,542.6,543.0,96.0,1274.0,12000.0,22000.0,546.616,547.062,542.483,543.091,4.304,243.789,3.888979265753474,3.8700566884930505,3.943903792519983,0.28800000000000026,3.629032258064513,0.25834075703513254,0.0,0.0,-2.5804999999999993,0.0,0.0,0.0,0.0,0.0
2017-01-06 10:33:00,546.65,542.673,3.828,254.0,25.0,546.43,546.63,2000.0,4000.0,542.6,542.8,26.0,121.0,546.38,546.73,4000.0,2000.0,542.55,542.9,2740.0,1174.0,14000.0,16000.0,546.296,546.818,542.393,543.044,4.457,248.043,3.8810855341510706,3.857738569627686,3.936142062265381,0.11599999999999966,3.634920634920641,0.2761462227995925,0.0,0.0,-2.5804999999999993,0.0,0.0,0.0,0.0,0.0
2017-01-06 10:34:00,546.64,542.505,4.053,716.0,105.0,546.63,546.78,2000.0,2000.0,542.55,542.75,18.0,852.0,546.58,546.83,2000.0,2000.0,542.5,542.8,1097.0,1742.0,10000.0,12000.0,546.554,546.864,542.21,542.942,4.591,256.263,3.9033397649164625,3.914929318479552,3.9439676887706465,0.16699999999999982,3.640625,0.29829370575581426,0.0,0.0,-2.5804999999999993,0.0,0.0,0.0,0.0,0.0
2017-01-06 10:35:00,546.575,542.527,4.178,1533.0,1.0,546.58,546.73,2000.0,2000.0,542.35,542.6,50.0,3.0,546.43,546.78,4000.0,2000.0,542.3,542.65,2053.0,1796.0,16000.0,10000.0,546.513,546.85,542.144,542.73,4.684,266.239,3.938894377632981,3.9919809371655246,3.959640132537403,0.3169999999999997,3.646153846153841,0.3224143862666708,0.0,0.0,-2.5804999999999993,0.0,0.0,0.0,0.0,0.0
2017-01-06 10:36:00,548.212,543.409,4.916,616.0,34.0,548.37,548.42,2000.0,2000.0,543.3,543.65,50.0,195.0,548.02,548.47,4000.0,8000.0,543.25,543.7,2211.0,2427.0,14000.0,18000.0,548.044,548.558,543.114,543.739,4.754,276.378,4.065380150048582,4.262619854724104,4.023684691875628,1.1310000000000002,3.651515151515146,0.34719002599917864,-10.0,2.458,-12.418500000000003,51.618,0.0,0.0,0.0,0.0
2017-01-06 10:37:00,547.94,543.191,4.545,111.0,1.0,547.67,547.87,2000.0,2000.0,543.05,543.4,129.0,50.0,547.42,547.92,2000.0,2000.0,543.0,543.45,2644.0,456.0,10000.0,12000.0,547.305,548.005,542.92,543.533,4.869,281.416,4.1274666694567905,4.345327084402971,4.058595618526785,0.734,3.6567164179104457,0.3746738332845939,-20.0,2.2725,-7.270999999999995,44.0125,0.0,0.0,0.0,0.0
2017-01-06 10:38:00,547.855,543.147,4.595,91.0,139.0,547.67,547.97,2000.0,2000.0,543.05,543.4,129.0,41.0,547.62,548.02,2000.0,4000.0,543.0,543.45,691.0,558.0,18000.0,18000.0,547.504,548.055,542.633,543.517,4.994,286.632,4.187988595735896,4.418454588302724,4.094517015280595,0.8609999999999998,3.6617647058823577,0.4050536484518805,-30.0,2.2975,-11.06849999999999,49.24749999999999,0.0,0.0,0.0,0.0
2017-01-06 10:39:00,547.775,543.056,4.72,197.0,1.0,547.67,547.97,2000.0,2000.0,542.9,543.3,731.0,632.0,547.62,548.02,2000.0,4000.0,542.85,543.35,1214.0,1406.0,18000.0,18000.0,547.588,548.066,542.622,543.422,5.088,290.977,4.256857172337922,4.5067751945531676,4.1364037396118825,0.8879999999999999,3.6666666666666696,0.4365597988005248,-40.0,2.36,-18.42849999999999,53.30999999999999,0.0,0.0,0.0,0.0
2017-01-06 10:40:00,547.94,542.929,4.645,1169.0,3.0,547.77,547.82,2000.0,2000.0,543.0,543.3,116.0,27.0,547.72,548.02,2000.0,2000.0,542.85,543.35,3080.0,676.0,10000.0,18000.0,547.662,548.089,542.76,543.444,5.134,294.323,4.3071020427394275,4.547260302740353,4.170462909685641,0.8899999999999997,3.685714285714292,0.46630769575006037,-50.0,2.3225,-17.00099999999998,45.77249999999999,0.0,0.0,0.0,0.0
2017-01-06 10:41:00,548.183,543.085,5.267,207.0,498.0,548.12,548.51,4000.0,2000.0,542.85,543.25,55.0,1213.0,548.07,548.57,2000.0,4000.0,542.8,543.3,887.0,2899.0,20000.0,14000.0,548.026,548.577,542.615,543.35,5.066,296.653,4.43136029260001,4.758067179378552,4.243894718292927,1.2160000000000002,3.7042253521126813,0.49008040378942924,-60.0,2.6335,-56.954500000000024,86.40350000000007,0.0,0.0,0.0,0.0
2017-01-06 10:42:00,548.196,543.033,5.117,852.0,112.0,548.12,548.37,2000.0,4000.0,542.95,543.3,50.0,842.0,547.97,548.42,2000.0,2000.0,542.85,543.35,1623.0,1496.0,22000.0,24000.0,548.001,548.456,542.636,543.433,5.079,296.834,4.520115966504749,4.863196168548159,4.302363967082263,1.2890000000000001,3.722222222222227,0.5119626443874392,-70.0,2.5585,-49.013,44.72849999999996,0.0,0.0,0.0,0.0
2017-01-06 10:43:00,547.938,542.886,5.219,91.0,1651.0,547.92,548.12,2000.0,4000.0,542.6,543.0,100.0,51.0,547.87,548.17,4000.0,2000.0,542.55,543.1,955.0,2953.0,20000.0,16000.0,547.802,548.195,542.475,543.231,5.081,295.972,4.610586110962042,4.9674086980082475,4.363748340056333,1.1660000000000004,3.7397260273972552,0.531859760583897,-80.0,2.6095,-59.78250000000003,61.93950000000004,0.0,0.0,0.0,0.0
2017-01-06 10:44:00,547.974,542.828,5.194,7.0,733.0,547.82,548.12,2000.0,4000.0,542.6,542.95,443.0,96.0,547.77,548.17,2000.0,2000.0,542.55,543.0,1497.0,1974.0,18000.0,14000.0,547.669,548.241,542.467,543.136,5.094,294.415,4.686108710263223,5.033775753803743,4.41934780999436,1.016,3.7567567567567575,0.5504053664503205,-90.0,2.597,-60.12949999999999,52.53699999999994,0.0,0.0,0.0,0.0
2017-01-06 10:45:00,547.281,542.285,4.874,222.0,6.0,547.12,547.17,2000.0,2000.0,542.1,542.45,185.0,50.0,547.08,547.37,2000.0,2000.0,542.05,542.5,1460.0,1052.0,10000.0,10000.0,546.981,547.61,541.92,542.65,5.185,292.738,4.710431131881214,4.986978518983819,4.449794507050276,-0.0420000000000007,3.7733333333333303,0.5702464591144613,-100.0,2.437,-30.566499999999966,22.377,0.0,0.0,0.0,0.0
2017-01-06 10:46:00,546.597,541.575,4.928,7.0,136.0,546.43,546.63,2000.0,2000.0,541.45,541.75,200.0,50.0,546.38,546.83,4000.0,4000.0,541.4,541.9,853.0,856.0,14000.0,14000.0,546.299,546.893,541.229,541.957,5.245,291.139,4.738595299303491,4.969704110717798,4.481818498343786,0.383,3.7894736842105217,0.5903148476457821,-110.0,2.464,-38.970499999999994,57.14400000000006,0.0,0.0,0.0,0.0
2017-01-06 10:47:00,546.25,541.064,5.18,129.0,65.0,546.18,546.53,2000.0,2000.0,541.0,541.35,430.0,261.0,546.13,546.58,2000.0,2000.0,540.85,541.4,875.0,1434.0,10000.0,12000.0,546.076,546.643,540.72,541.558,5.266,290.128,4.795734889167097,5.031298350632899,4.528573624874042,0.585,3.805194805194802,0.6093951026370088,-120.0,2.59,-71.80049999999997,82.10999999999987,0.0,0.0,0.0,0.0
2017-01-06 10:48:00,545.908,540.7,5.231,14.0,36.0,545.98,546.08,2000.0,2000.0,540.6,541.0,50.0,264.0,545.83,546.33,2000.0,2000.0,540.55,541.05,520.0,1690.0,12000.0,16000.0,545.736,546.504,540.417,541.206,5.266,289.195,4.852079712581266,5.089789609518385,4.575613017881872,0.5110000000000001,3.820512820512818,0.6269849461506536,-130.0,2.6155,-81.04599999999999,61.04550000000006,0.0,0.0,0.0,0.0
2017-01-06 10:49:00,545.92,540.768,5.256,91.0,1.0,545.93,546.23,2000.0,2000.0,540.6,541.05,91.0,195.0,545.83,546.33,2000.0,2000.0,540.55,541.35,564.0,1362.0,10000.0,12000.0,545.738,546.406,540.3,541.358,5.256,288.262,4.904366966260889,5.138471505786786,4.621176498671622,0.6110000000000007,3.8354430379746844,0.6429782439517501,-140.0,2.628,-87.17400000000004,58.43800000000006,0.0,0.0,0.0,0.0
2017-01-06 10:50:00,546.049,540.891,5.33,50.0,69.0,546.13,546.43,2000.0,2000.0,540.75,541.15,50.0,236.0,545.93,546.48,2000.0,2000.0,540.7,541.2,785.0,1797.0,16000.0,16000.0,545.799,546.563,540.525,541.344,5.246,287.201,4.959464922720978,5.194568902951388,4.668644288083989,0.06299999999999972,3.850000000000005,0.6575534318581424,-150.0,2.665,-100.93900000000001,66.32499999999997,0.0,0.0,0.0,0.0
2017-01-06 10:51:00,546.08,541.058,5.23,7.0,3.0,546.23,546.38,2000.0,4000.0,541.0,541.15,72.0,201.0,546.08,546.43,2000.0,4000.0,540.75,541.25,356.0,1469.0,20000.0,18000.0,545.988,546.537,540.585,541.339,5.22,285.739,4.9944855360833875,5.204946431012047,4.70623660079473,0.11300000000000043,3.864197530864202,0.6704630554101851,-160.0,2.615,-87.55400000000006,39.91500000000007,0.0,0.0,0.0,0.0
2017-01-06 10:52:00,546.166,541.066,5.281,35.0,41.0,546.18,546.33,2000.0,4000.0,540.8,541.15,104.0,91.0,545.98,546.38,2000.0,2000.0,540.75,541.25,567.0,643.0,22000.0,16000.0,545.89,546.456,540.514,541.35,5.17,284.243,5.031574672044906,5.22722200563518,4.7447267862136435,0.06199999999999939,3.8780487804878025,0.6813331727897927,-170.0,2.6405,-98.86449999999994,63.61049999999992,0.0,0.0,0.0,0.0
2017-01-06 10:53:00,546.267,540.92,5.231,209.0,50.0,546.03,546.33,2000.0,4000.0,540.9,541.0,50.0,87.0,545.98,546.38,2000.0,6000.0,540.7,541.15,1604.0,964.0,22000.0,22000.0,545.879,546.451,540.468,541.291,5.144,282.927,5.057390168413178,5.228328554565351,4.777291048636698,0.03699999999999992,3.891566265060245,0.6909140454167787,-180.0,2.6155,-92.47999999999996,46.42549999999994,0.0,0.0,0.0,0.0
2017-01-06 10:54:00,546.088,540.894,5.206,62.0,179.0,545.93,546.23,2000.0,2000.0,540.7,541.05,243.0,55.0,545.88,546.28,2000.0,4000.0,540.55,541.1,984.0,843.0,22000.0,14000.0,545.769,546.36,540.436,541.171,5.069,281.735,5.07662762740075,5.2217886723472535,4.8060004046108915,0.33200000000000074,3.9047619047619087,0.698349960030614,-190.0,2.603,-90.33300000000007,50.163000000000174,0.0,0.0,0.0,0.0
2017-01-06 10:55:00,546.236,540.99,5.28,49.0,22.0,546.28,546.43,4000.0,4000.0,541.0,541.15,16.0,1.0,546.23,546.48,2000.0,2000.0,540.85,541.35,438.0,1146.0,12000.0,18000.0,546.157,546.594,540.817,541.378,5.014,280.927,5.1029540664748545,5.238838375474871,4.837742739526863,0.3520000000000003,3.917647058823533,0.7042715718846632,-200.0,2.64,-107.77300000000004,69.4999999999999,0.0,0.0,0.0,0.0
